event_id,object_id
EVT014221,DEV1_ASSEMBLY
EVT014222,BATCH00960
EVT014222,DEV1
EVT014222,DEV1_ASSEMBLY
EVT014223,BATCH00960
EVT014223,DEV1
EVT014223,DEV1_CALIB
EVT014224,BATCH00960
EVT014224,DEV1
EVT014224,DEV1_CALIB
EVT014225,BATCH00960
EVT014225,DEV1
EVT014225,DEV1_ASSEMBLY
EVT014226,BATCH00960
EVT014226,DEV1
EVT014226,DEV1_PACK
EVT014227,BATCH00960
EVT014227,DEV1
EVT014227,DEV1_PACK
EVT014228,BATCH00960
EVT014228,DEV1
EVT014229,BATCH00960
EVT014229,QCS00991
EVT014230,BATCH00960
EVT014230,QCS00991
EVT014231,BATCH00960
EVT014232,BATCH00961
EVT014232,MO01472
EVT014233,BATCH00961
EVT014234,BATCH00961
EVT014234,CL1
EVT014234,MAT01965
EVT014234,MAT03605
EVT014234,MAT03779
EVT014234,MAT01611
EVT014234,MAT00706
EVT014235,BATCH00961
EVT014235,CL1
EVT014235,CL1_FILL
EVT014236,BATCH00961
EVT014236,CL1
EVT014236,CL1_FILL
EVT014237,BATCH00961
EVT014237,DEVIAT0161
EVT014237,CL1_FILL
EVT014238,BATCH00961
EVT014238,DEVIAT0161
EVT014239,BATCH00961
EVT014239,QCS00992
EVT014240,BATCH00961
EVT014240,CL1
EVT014240,CL1_FILL
EVT014241,BATCH00961
EVT014241,CL1
EVT014241,CL1_FILL
EVT014242,BATCH00961
EVT014242,DEVIAT0161
EVT014243,BATCH00961
EVT014243,CL1
EVT014243,CL1_COAT
EVT014244,BATCH00961
EVT014244,CL1
EVT014244,CL1_COAT
EVT014245,BATCH00961
EVT014245,CL1
EVT014245,CL1_PACK
EVT014246,BATCH00961
EVT014246,CL1
EVT014246,CL1_PACK
EVT014247,BATCH00961
EVT014247,QCS00993
EVT014248,BATCH00961
EVT014248,QCS00993
EVT014249,BATCH00961
EVT014250,BATCH00962
EVT014250,MO00394
EVT014251,BATCH00962
EVT014252,BATCH00962
EVT014252,DEV1
EVT014252,MAT03216
EVT014252,MAT02541
EVT014253,BATCH00962
EVT014253,DEV1
EVT014253,DEV1_ASSEMBLY
EVT014254,BATCH00962
EVT014254,DEV1
EVT014254,DEV1_ASSEMBLY
EVT014255,BATCH00962
EVT014255,DEV1
EVT014255,DEV1_CALIB
EVT014256,BATCH00962
EVT014256,DEV1
EVT014256,DEV1_CALIB
EVT014257,BATCH00962
EVT014257,DEV1
EVT014257,DEV1_ASSEMBLY
EVT014258,BATCH00962
EVT014258,DEV1
EVT014258,DEV1_PACK
EVT014259,BATCH00962
EVT014259,DEV1
EVT014259,DEV1_PACK
EVT014260,BATCH00962
EVT014260,DEV1
EVT014261,BATCH00962
EVT014261,QCS00994
EVT014262,BATCH00962
EVT014262,QCS00994
EVT014263,BATCH00962
EVT014264,BATCH00963
EVT014265,BATCH00963
EVT014266,BATCH00963
EVT014266,DEV2
EVT014266,MAT03995
EVT014266,MAT02734
EVT014266,MAT02482
EVT014266,MAT00809
EVT014266,MAT03387
EVT014267,BATCH00963
EVT014267,DEV2
EVT014267,DEV2_ASSEMBLY
EVT014268,BATCH00963
EVT014268,DEV2
EVT014268,DEV2_ASSEMBLY
EVT014269,BATCH00963
EVT014269,DEV2
EVT014269,DEV2_CALIB
EVT014270,BATCH00963
EVT014270,DEV2
EVT014270,DEV2_CALIB
EVT014271,BATCH00963
EVT014271,DEV2
EVT014271,DEV2_ASSEMBLY
EVT014272,BATCH00963
EVT014272,DEV2
EVT014272,DEV2_PACK
EVT014273,BATCH00963
EVT014273,DEV2
EVT014273,DEV2_PACK
EVT014274,BATCH00963
EVT014274,DEV2
EVT014275,BATCH00963
EVT014275,QCS00995
EVT014276,BATCH00963
EVT014276,QCS00995
EVT014277,BATCH00963
EVT014278,BATCH00964
EVT014278,MO00615
EVT014279,BATCH00964
EVT014280,BATCH00964
EVT014280,CL1
EVT014280,MAT02373
EVT014280,MAT02412
EVT014280,MAT02739
EVT014280,MAT02480
EVT014281,BATCH00964
EVT014281,CL1
EVT014281,CL1_FILL
EVT014282,BATCH00964
EVT014282,CL1
EVT014282,CL1_FILL
EVT014283,BATCH00964
EVT014283,CL1
EVT014283,CL1_FILL
EVT014284,BATCH00964
EVT014284,CL1
EVT014284,CL1_FILL
EVT014285,BATCH00964
EVT014285,CL1
EVT014285,CL1_FILL
EVT014286,BATCH00964
EVT014286,CL1
EVT014286,CL1_FILL
EVT014287,BATCH00964
EVT014287,CL1
EVT014287,CL1_PACK
EVT014288,BATCH00964
EVT014288,CL1
EVT014288,CL1_PACK
EVT014289,BATCH00964
EVT014289,QCS00996
EVT014290,BATCH00964
EVT014290,QCS00996
EVT014291,BATCH00964
EVT014292,BATCH00965
EVT014293,BATCH00965
EVT014294,BATCH00965
EVT014294,INJ2
EVT014294,MAT02051
EVT014294,MAT01776
EVT014294,MAT00964
EVT014294,MAT01718
EVT014294,MAT02592
EVT014295,BATCH00965
EVT014295,INJ2
EVT014295,INJ2_FILL
EVT014296,BATCH00965
EVT014296,INJ2
EVT014296,INJ2_FILL
EVT014297,BATCH00965
EVT014297,INJ2
EVT014297,INJ2_FILL
EVT014298,BATCH00965
EVT014298,INJ2
EVT014298,INJ2_FILL
EVT014299,BATCH00965
EVT014299,INJ2
EVT014299,INJ2_FILL
EVT014300,BATCH00965
EVT014300,INJ2
EVT014300,INJ2_FILL
EVT014301,BATCH00965
EVT014301,INJ2
EVT014301,INJ2_LYO
EVT014302,BATCH00965
EVT014302,INJ2
EVT014303,BATCH00965
EVT014303,INJ2
EVT014303,INJ2_PACK
EVT014304,BATCH00965
EVT014304,INJ2
EVT014304,INJ2_PACK
EVT014305,BATCH00965
EVT014305,QCS00997
EVT014306,BATCH00965
EVT014306,QCS00997
EVT014307,BATCH00965
EVT014307,DEVIAT0162
EVT014308,BATCH00965
EVT014308,DEVIAT0162
EVT014309,BATCH00965
EVT014309,QCS00998
EVT014310,BATCH00965
EVT014310,QCS00998
EVT014311,BATCH00965
EVT014311,DEVIAT0162
EVT014312,BATCH00965
EVT014313,BATCH00966
EVT014313,MO01292
EVT014314,BATCH00966
EVT014315,BATCH00966
EVT014315,CL2
EVT014315,MAT00245
EVT014315,MAT02359
EVT014315,MAT02372
EVT014316,BATCH00966
EVT014316,CL2
EVT014316,CL2_FILL
EVT014317,BATCH00966
EVT014317,CL2
EVT014317,CL2_FILL
EVT014318,BATCH00966
EVT014318,CL2
EVT014318,CL2_FILL
EVT014319,BATCH00966
EVT014319,CL2
EVT014319,CL2_FILL
EVT014320,BATCH00966
EVT014320,CL2
EVT014320,CL2_FILL
EVT014321,BATCH00966
EVT014321,CL2
EVT014321,CL2_FILL
EVT014322,BATCH00966
EVT014322,CL2
EVT014322,CL2_PACK
EVT014323,BATCH00966
EVT014323,CL2
EVT014323,CL2_PACK
EVT014324,BATCH00966
EVT014324,QCS00999
EVT014325,BATCH00966
EVT014325,QCS00999
EVT014326,BATCH00966
EVT014327,BATCH00967
EVT014327,MO01145
EVT014328,BATCH00967
EVT014329,BATCH00967
EVT014329,INJ2
EVT014329,MAT03892
EVT014329,MAT00973
EVT014330,BATCH00967
EVT014330,INJ2
EVT014330,INJ2_FILL
EVT014331,BATCH00967
EVT014331,INJ2
EVT014331,INJ2_FILL
EVT014332,BATCH00967
EVT014332,INJ2
EVT014332,INJ2_FILL
EVT014333,BATCH00967
EVT014333,INJ2
EVT014333,INJ2_FILL
EVT014334,BATCH00967
EVT014334,INJ2
EVT014334,INJ2_FILL
EVT014335,BATCH00967
EVT014335,INJ2
EVT014335,INJ2_FILL
EVT014336,BATCH00967
EVT014336,INJ2
EVT014336,INJ2_LYO
EVT014337,BATCH00967
EVT014337,INJ2
EVT014338,BATCH00967
EVT014338,INJ2
EVT014338,INJ2_PACK
EVT014339,BATCH00967
EVT014339,INJ2
EVT014339,INJ2_PACK
EVT014340,BATCH00967
EVT014340,QCS01000
EVT014341,BATCH00967
EVT014341,QCS01000
EVT014342,BATCH00967
EVT014343,BATCH00968
EVT014343,MO01343
EVT014344,BATCH00968
EVT014345,BATCH00968
EVT014345,TL1
EVT014345,MAT02443
EVT014345,MAT01553
EVT014346,BATCH00968
EVT014346,TL1
EVT014346,TL1_COMP
EVT014347,BATCH00968
EVT014347,TL1
EVT014347,TL1_COMP
EVT014348,BATCH00968
EVT014348,TL1
EVT014348,TL1_COMP
EVT014349,BATCH00968
EVT014349,TL1
EVT014349,TL1_COMP
EVT014350,BATCH00968
EVT014350,TL1
EVT014350,TL1_COAT
EVT014351,BATCH00968
EVT014351,TL1
EVT014351,TL1_COAT
EVT014352,BATCH00968
EVT014352,TL1
EVT014352,TL1_PACK
EVT014353,BATCH00968
EVT014353,TL1
EVT014353,TL1_PACK
EVT014354,BATCH00968
EVT014354,QCS01001
EVT014355,BATCH00968
EVT014355,QCS01001
EVT014356,BATCH00968
EVT014357,BATCH00969
EVT014357,MO01065
EVT014358,BATCH00969
EVT014359,BATCH00969
EVT014359,CL2
EVT014359,MAT00888
EVT014359,MAT03039
EVT014359,MAT01706
EVT014359,MAT00074
EVT014360,BATCH00969
EVT014360,CL2
EVT014360,CL2_FILL
EVT014361,BATCH00969
EVT014361,DEVIAT0163
EVT014361,MAT00888
EVT014362,BATCH00969
EVT014362,DEVIAT0163
EVT014363,BATCH00969
EVT014363,CL2
EVT014363,MAT03464
EVT014364,BATCH00969
EVT014364,DEVIAT0163
EVT014365,BATCH00969
EVT014365,DEVIAT0163
EVT014366,BATCH00969
EVT014366,CL2
EVT014366,CL2_FILL
EVT014367,BATCH00969
EVT014367,CL2
EVT014367,CL2_COAT
EVT014368,BATCH00969
EVT014368,CL2
EVT014368,CL2_COAT
EVT014369,BATCH00969
EVT014369,CL2
EVT014369,CL2_PACK
EVT014370,BATCH00969
EVT014370,CL2
EVT014370,CL2_PACK
EVT014371,BATCH00969
EVT014371,QCS01002
EVT014372,BATCH00969
EVT014372,QCS01002
EVT014373,BATCH00969
EVT014374,BATCH00970
EVT014374,MO01149
EVT014375,BATCH00970
EVT014376,BATCH00970
EVT014376,CL2
EVT014376,MAT03540
EVT014376,MAT03275
EVT014377,BATCH00970
EVT014377,CL2
EVT014377,CL2_FILL
EVT014378,BATCH00970
EVT014378,CL2
EVT014378,CL2_FILL
EVT014379,BATCH00970
EVT014379,CL2
EVT014379,CL2_FILL
EVT014380,BATCH00970
EVT014380,CL2
EVT014380,CL2_FILL
EVT014381,BATCH00970
EVT014381,CL2
EVT014381,CL2_FILL
EVT014382,BATCH00970
EVT014382,CL2
EVT014382,CL2_FILL
EVT014383,BATCH00970
EVT014383,CL2
EVT014383,CL2_PACK
EVT014384,BATCH00970
EVT014384,CL2
EVT014384,CL2_PACK
EVT014385,BATCH00970
EVT014385,QCS01003
EVT014386,BATCH00970
EVT014386,QCS01003
EVT014387,BATCH00970
EVT014388,BATCH00971
EVT014388,MO00202
EVT014389,BATCH00971
EVT014390,BATCH00971
EVT014390,INJ1
EVT014390,MAT03336
EVT014390,MAT03151
EVT014390,MAT01640
EVT014390,MAT02039
EVT014390,MAT01805
EVT014391,BATCH00971
EVT014391,INJ1
EVT014391,INJ1_FILL
EVT014392,BATCH00971
EVT014392,INJ1
EVT014392,INJ1_FILL
EVT014393,BATCH00971
EVT014393,INJ1
EVT014393,INJ1_FILL
EVT014394,BATCH00971
EVT014394,INJ1
EVT014394,INJ1_FILL
EVT014395,BATCH00971
EVT014395,INJ1
EVT014395,INJ1_FILL
EVT014396,BATCH00971
EVT014396,INJ1
EVT014396,INJ1_FILL
EVT014397,BATCH00971
EVT014397,INJ1
EVT014397,INJ1_LYO
EVT014398,BATCH00971
EVT014398,INJ1
EVT014399,BATCH00971
EVT014399,INJ1
EVT014399,INJ1_PACK
EVT014400,BATCH00971
EVT014400,INJ1
EVT014400,INJ1_PACK
EVT014401,BATCH00971
EVT014401,QCS01004
EVT014402,BATCH00971
EVT014402,QCS01004
EVT014403,BATCH00971
EVT014404,BATCH00972
EVT014404,MO00410
EVT014405,BATCH00972
EVT014406,BATCH00972
EVT014406,DEV1
EVT014406,MAT00878
EVT014406,MAT01853
EVT014407,BATCH00972
EVT014407,DEV1
EVT014407,DEV1_ASSEMBLY
EVT014408,BATCH00972
EVT014408,DEV1
EVT014408,DEV1_ASSEMBLY
EVT014409,BATCH00972
EVT014409,DEV1
EVT014409,DEV1_CALIB
EVT014410,BATCH00972
EVT014410,DEV1
EVT014410,DEV1_CALIB
EVT014411,BATCH00972
EVT014411,DEV1
EVT014411,DEV1_ASSEMBLY
EVT014412,BATCH00972
EVT014412,DEV1
EVT014412,DEV1_PACK
EVT014413,BATCH00972
EVT014413,DEV1
EVT014413,DEV1_PACK
EVT014414,BATCH00972
EVT014414,DEV1
EVT014415,BATCH00972
EVT014415,QCS01005
EVT014416,BATCH00972
EVT014416,QCS01005
EVT014417,BATCH00972
EVT014418,BATCH00973
EVT014418,MO00148
EVT014419,BATCH00973
EVT014420,BATCH00973
EVT014420,INJ1
EVT014420,MAT03599
EVT014420,MAT00138
EVT014420,MAT00010
EVT014421,BATCH00973
EVT014421,INJ1
EVT014421,INJ1_FILL
EVT014422,BATCH00973
EVT014422,INJ1
EVT014422,INJ1_FILL
EVT014423,BATCH00973
EVT014423,INJ1
EVT014423,INJ1_FILL
EVT014424,BATCH00973
EVT014424,INJ1
EVT014424,INJ1_FILL
EVT014425,BATCH00973
EVT014425,INJ1
EVT014425,INJ1_FILL
EVT014426,BATCH00973
EVT014426,INJ1
EVT014426,INJ1_FILL
EVT014427,BATCH00973
EVT014427,INJ1
EVT014427,INJ1_LYO
EVT014428,BATCH00973
EVT014428,INJ1
EVT014429,BATCH00973
EVT014429,INJ1
EVT014429,INJ1_PACK
EVT014430,BATCH00973
EVT014430,INJ1
EVT014430,INJ1_PACK
EVT014431,BATCH00973
EVT014431,QCS01006
EVT014432,BATCH00973
EVT014432,QCS01006
EVT014433,BATCH00973
EVT014434,BATCH00974
EVT014434,MO00551
EVT014435,BATCH00974
EVT014436,BATCH00974
EVT014436,CL2
EVT014436,MAT00251
EVT014436,MAT00257
EVT014436,MAT03734
EVT014436,MAT03443
EVT014436,MAT00240
EVT014437,BATCH00974
EVT014437,CL2
EVT014437,CL2_FILL
EVT014438,BATCH00974
EVT014438,CL2
EVT014438,CL2_FILL
EVT014439,BATCH00974
EVT014439,CL2
EVT014439,CL2_FILL
EVT014440,BATCH00974
EVT014440,CL2
EVT014440,CL2_FILL
EVT014441,BATCH00974
EVT014441,CL2
EVT014441,CL2_FILL
EVT014442,BATCH00974
EVT014442,CL2
EVT014442,CL2_FILL
EVT014443,BATCH00974
EVT014443,CL2
EVT014443,CL2_PACK
EVT014444,BATCH00974
EVT014444,CL2
EVT014444,CL2_PACK
EVT014445,BATCH00974
EVT014445,QCS01007
EVT014446,BATCH00974
EVT014446,QCS01007
EVT014447,BATCH00974
EVT014448,BATCH00975
EVT014449,BATCH00975
EVT014450,BATCH00975
EVT014450,HORM1
EVT014450,MAT00008
EVT014450,MAT00316
EVT014451,BATCH00975
EVT014451,HORM1
EVT014452,BATCH00975
EVT014452,HORM1
EVT014452,HORM1_COMP
EVT014453,BATCH00975
EVT014453,HORM1
EVT014453,HORM1_COMP
EVT014454,BATCH00975
EVT014454,HORM1
EVT014454,HORM1_COMP
EVT014455,BATCH00975
EVT014455,HORM1
EVT014455,HORM1_COMP
EVT014456,BATCH00975
EVT014456,HORM1
EVT014456,HORM1_COAT
EVT014457,BATCH00975
EVT014457,HORM1
EVT014457,HORM1_COAT
EVT014458,BATCH00975
EVT014458,HORM1
EVT014458,HORM1_PACK
EVT014459,BATCH00975
EVT014459,HORM1
EVT014459,HORM1_PACK
EVT014460,BATCH00975
EVT014461,BATCH00975
EVT014461,QCS01008
EVT014462,BATCH00975
EVT014462,QCS01008
EVT014463,BATCH00975
EVT014464,BATCH00976
EVT014465,BATCH00976
EVT014466,BATCH00976
EVT014466,INJ2
EVT014466,MAT00819
EVT014466,MAT02099
EVT014466,MAT02761
EVT014466,MAT03522
EVT014467,BATCH00976
EVT014467,INJ2
EVT014467,INJ2_FILL
EVT014468,BATCH00976
EVT014468,INJ2
EVT014468,INJ2_FILL
EVT014469,BATCH00976
EVT014469,INJ2
EVT014469,INJ2_FILL
EVT014470,BATCH00976
EVT014470,INJ2
EVT014470,INJ2_FILL
EVT014471,BATCH00976
EVT014471,INJ2
EVT014471,INJ2_FILL
EVT014472,BATCH00976
EVT014472,INJ2
EVT014472,INJ2_FILL
EVT014473,BATCH00976
EVT014473,INJ2
EVT014473,INJ2_LYO
EVT014474,BATCH00976
EVT014474,INJ2
EVT014475,BATCH00976
EVT014475,INJ2
EVT014475,INJ2_PACK
EVT014476,BATCH00976
EVT014476,INJ2
EVT014476,INJ2_PACK
EVT014477,BATCH00976
EVT014477,QCS01009
EVT014478,BATCH00976
EVT014478,QCS01009
EVT014479,BATCH00976
EVT014480,BATCH00977
EVT014480,MO00717
EVT014481,BATCH00977
EVT014482,BATCH00977
EVT014482,HORM2
EVT014482,MAT01529
EVT014482,MAT01391
EVT014483,BATCH00977
EVT014483,HORM2
EVT014484,BATCH00977
EVT014484,HORM2
EVT014484,HORM2_COMP
EVT014485,BATCH00977
EVT014485,HORM2
EVT014485,HORM2_COMP
EVT014486,BATCH00977
EVT014486,HORM2
EVT014486,HORM2_COMP
EVT014487,BATCH00977
EVT014487,HORM2
EVT014487,HORM2_COMP
EVT014488,BATCH00977
EVT014488,HORM2
EVT014488,HORM2_COAT
EVT014489,BATCH00977
EVT014489,HORM2
EVT014489,HORM2_COAT
EVT014490,BATCH00977
EVT014490,HORM2
EVT014490,HORM2_PACK
EVT014491,BATCH00977
EVT014491,HORM2
EVT014491,HORM2_PACK
EVT014492,BATCH00977
EVT014493,BATCH00977
EVT014493,QCS01010
EVT014494,BATCH00977
EVT014494,QCS01010
EVT014495,BATCH00977
EVT014496,BATCH00978
EVT014497,BATCH00978
EVT014498,BATCH00978
EVT014498,TL1
EVT014498,MAT00597
EVT014498,MAT00135
EVT014498,MAT01280
EVT014498,MAT02561
EVT014499,BATCH00978
EVT014499,TL1
EVT014499,TL1_COMP
EVT014500,BATCH00978
EVT014500,TL1
EVT014500,TL1_COMP
EVT014501,BATCH00978
EVT014501,TL2
EVT014501,TL2_COAT
EVT014502,BATCH00978
EVT014502,TL2
EVT014502,TL2_COAT
EVT014503,BATCH00978
EVT014503,TL2
EVT014503,TL2_PACK
EVT014504,BATCH00978
EVT014504,TL2
EVT014504,TL2_PACK
EVT014505,BATCH00978
EVT014505,QCS01011
EVT014506,BATCH00978
EVT014506,QCS01011
EVT014507,BATCH00978
EVT014508,BATCH00979
EVT014508,MO00630
EVT014509,BATCH00979
EVT014510,BATCH00979
EVT014510,TL1
EVT014510,MAT03951
EVT014510,MAT03476
EVT014511,BATCH00979
EVT014511,TL1
EVT014511,TL1_COMP
EVT014512,BATCH00979
EVT014512,TL1
EVT014512,TL1_COMP
EVT014513,BATCH00979
EVT014513,TL1
EVT014513,TL1_COMP
EVT014514,BATCH00979
EVT014514,TL1
EVT014514,TL1_COMP
EVT014515,BATCH00979
EVT014515,TL1
EVT014515,TL1_COAT
EVT014516,BATCH00979
EVT014516,TL1
EVT014516,TL1_COAT
EVT014517,BATCH00979
EVT014517,TL1
EVT014517,TL1_PACK
EVT014518,BATCH00979
EVT014518,TL1
EVT014518,TL1_PACK
EVT014519,BATCH00979
EVT014519,QCS01012
EVT014520,BATCH00979
EVT014520,QCS01012
EVT014521,BATCH00979
EVT014522,BATCH00980
EVT014522,MO00627
EVT014523,BATCH00980
EVT014524,BATCH00980
EVT014524,HORM1
EVT014524,MAT03221
EVT014524,MAT01188
EVT014524,MAT02532
EVT014524,MAT02551
EVT014524,MAT01558
EVT014525,BATCH00980
EVT014525,HORM1
EVT014526,BATCH00980
EVT014526,HORM1
EVT014526,HORM1_COMP
EVT014527,BATCH00980
EVT014527,HORM1
EVT014527,HORM1_COMP
EVT014528,BATCH00980
EVT014528,HORM1
EVT014528,HORM1_COMP
EVT014529,BATCH00980
EVT014529,HORM1
EVT014529,HORM1_COMP
EVT014530,BATCH00980
EVT014530,HORM1
EVT014530,HORM1_COAT
EVT014531,BATCH00980
EVT014531,HORM1
EVT014531,HORM1_COAT
EVT014532,BATCH00980
EVT014532,HORM1
EVT014532,HORM1_PACK
EVT014533,BATCH00980
EVT014533,HORM1
EVT014533,HORM1_PACK
EVT014534,BATCH00980
EVT014535,BATCH00980
EVT014535,QCS01013
EVT014536,BATCH00980
EVT014536,QCS01013
EVT014537,BATCH00980
EVT014538,BATCH00981
EVT014539,BATCH00981
EVT014540,BATCH00981
EVT014540,TL3
EVT014540,MAT00862
EVT014540,MAT03130
EVT014540,MAT02261
EVT014541,BATCH00981
EVT014541,TL3
EVT014541,TL3_COMP
EVT014542,BATCH00981
EVT014542,TL3
EVT014542,TL3_COMP
EVT014543,BATCH00981
EVT014543,TL3
EVT014543,TL3_COMP
EVT014544,BATCH00981
EVT014544,TL3
EVT014544,TL3_COMP
EVT014545,BATCH00981
EVT014545,TL3
EVT014545,TL3_COAT
EVT014546,BATCH00981
EVT014546,TL3
EVT014546,TL3_COAT
EVT014547,BATCH00981
EVT014547,TL3
EVT014547,TL3_PACK
EVT014548,BATCH00981
EVT014548,TL3
EVT014548,TL3_PACK
EVT014549,BATCH00981
EVT014549,QCS01014
EVT014550,BATCH00981
EVT014550,QCS01014
EVT014551,BATCH00981
EVT014552,BATCH00982
EVT014552,MO01117
EVT014553,BATCH00982
EVT014554,BATCH00982
EVT014554,DEV2
EVT014554,MAT00482
EVT014554,MAT01319
EVT014554,MAT02651
EVT014554,MAT01512
EVT014554,MAT03833
EVT014555,BATCH00982
EVT014555,DEV2
EVT014555,DEV2_ASSEMBLY
EVT014556,BATCH00982
EVT014556,DEV2
EVT014556,DEV2_ASSEMBLY
EVT014557,BATCH00982
EVT014557,DEV2
EVT014557,DEV2_CALIB
EVT014558,BATCH00982
EVT014558,DEV2
EVT014558,DEV2_CALIB
EVT014559,BATCH00982
EVT014559,DEV2
EVT014559,DEV2_ASSEMBLY
EVT014560,BATCH00982
EVT014560,DEV2
EVT014560,DEV2_PACK
EVT014561,BATCH00982
EVT014561,DEV2
EVT014561,DEV2_PACK
EVT014562,BATCH00982
EVT014562,DEV2
EVT014563,BATCH00982
EVT014563,QCS01015
EVT014564,BATCH00982
EVT014564,QCS01015
EVT014565,BATCH00982
EVT014566,BATCH00983
EVT014566,MO00942
EVT014567,BATCH00983
EVT014568,BATCH00983
EVT014568,HORM2
EVT014568,MAT02590
EVT014568,MAT01257
EVT014568,MAT01144
EVT014568,MAT00202
EVT014569,BATCH00983
EVT014569,HORM2
EVT014570,BATCH00983
EVT014570,HORM2
EVT014570,HORM2_COMP
EVT014571,BATCH00983
EVT014571,HORM2
EVT014571,HORM2_COMP
EVT014572,BATCH00983
EVT014572,HORM2
EVT014572,HORM2_COMP
EVT014573,BATCH00983
EVT014573,HORM2
EVT014573,HORM2_COMP
EVT014574,BATCH00983
EVT014574,HORM2
EVT014574,HORM2_COAT
EVT014575,BATCH00983
EVT014575,HORM2
EVT014575,HORM2_COAT
EVT014576,BATCH00983
EVT014576,HORM2
EVT014576,HORM2_PACK
EVT014577,BATCH00983
EVT014577,HORM2
EVT014577,HORM2_PACK
EVT014578,BATCH00983
EVT014579,BATCH00983
EVT014579,QCS01016
EVT014580,BATCH00983
EVT014580,QCS01016
EVT014581,BATCH00983
EVT014582,BATCH00984
EVT014582,MO00606
EVT014583,BATCH00984
EVT014584,BATCH00984
EVT014584,TL3
EVT014584,MAT03035
EVT014584,MAT01195
EVT014584,MAT01536
EVT014584,MAT02869
EVT014585,BATCH00984
EVT014585,TL3
EVT014585,TL3_COMP
EVT014586,BATCH00984
EVT014586,DEVIAT0164
EVT014586,MAT03035
EVT014587,BATCH00984
EVT014587,DEVIAT0164
EVT014588,BATCH00984
EVT014588,TL3
EVT014588,MAT02599
EVT014589,BATCH00984
EVT014589,DEVIAT0164
EVT014590,BATCH00984
EVT014590,DEVIAT0164
EVT014591,BATCH00984
EVT014591,TL3
EVT014591,TL3_COMP
EVT014592,BATCH00984
EVT014592,TL3
EVT014592,TL3_COAT
EVT014593,BATCH00984
EVT014593,TL3
EVT014593,TL3_COAT
EVT014594,BATCH00984
EVT014594,TL3
EVT014594,TL3_PACK
EVT014595,BATCH00984
EVT014595,TL3
EVT014595,TL3_PACK
EVT014596,BATCH00984
EVT014596,QCS01017
EVT014597,BATCH00984
EVT014597,QCS01017
EVT014598,BATCH00984
EVT014599,BATCH00985
EVT014599,MO00906
EVT014600,BATCH00985
EVT014601,BATCH00985
EVT014601,HORM1
EVT014601,MAT00110
EVT014601,MAT00081
EVT014602,BATCH00985
EVT014602,HORM1
EVT014603,BATCH00985
EVT014603,HORM1
EVT014603,HORM1_COMP
EVT014604,BATCH00985
EVT014604,HORM1
EVT014604,HORM1_COMP
EVT014605,BATCH00985
EVT014605,HORM1
EVT014605,HORM1_COMP
EVT014606,BATCH00985
EVT014606,HORM1
EVT014606,HORM1_COMP
EVT014607,BATCH00985
EVT014607,HORM1
EVT014607,HORM1_COAT
EVT014608,BATCH00985
EVT014608,HORM1
EVT014608,HORM1_COAT
EVT014609,BATCH00985
EVT014609,HORM1
EVT014609,HORM1_PACK
EVT014610,BATCH00985
EVT014610,HORM1
EVT014610,HORM1_PACK
EVT014611,BATCH00985
EVT014612,BATCH00985
EVT014612,QCS01018
EVT014613,BATCH00985
EVT014613,QCS01018
EVT014614,BATCH00985
EVT014615,BATCH00986
EVT014615,MO00320
EVT014616,BATCH00986
EVT014617,BATCH00986
EVT014617,TL2
EVT014617,MAT00885
EVT014617,MAT01794
EVT014617,MAT01261
EVT014617,MAT00633
EVT014618,BATCH00986
EVT014618,TL2
EVT014618,TL2_COMP
EVT014619,BATCH00986
EVT014619,TL2
EVT014619,TL2_COMP
EVT014620,BATCH00986
EVT014620,TL2
EVT014620,TL2_COMP
EVT014621,BATCH00986
EVT014621,TL2
EVT014621,TL2_COMP
EVT014622,BATCH00986
EVT014622,TL2
EVT014622,TL2_COAT
EVT014623,BATCH00986
EVT014623,TL2
EVT014623,TL2_COAT
EVT014624,BATCH00986
EVT014624,TL2
EVT014624,TL2_PACK
EVT014625,BATCH00986
EVT014625,TL2
EVT014625,TL2_PACK
EVT014626,BATCH00986
EVT014626,QCS01019
EVT014627,BATCH00986
EVT014627,QCS01019
EVT014628,BATCH00986
EVT014629,BATCH00987
EVT014630,BATCH00987
EVT014631,BATCH00987
EVT014631,HORM2
EVT014631,MAT03991
EVT014631,MAT00481
EVT014631,MAT03010
EVT014632,BATCH00987
EVT014632,HORM2
EVT014633,BATCH00987
EVT014633,HORM2
EVT014633,HORM2_COMP
EVT014634,BATCH00987
EVT014634,HORM2
EVT014634,HORM2_COMP
EVT014635,BATCH00987
EVT014635,HORM2
EVT014635,HORM2_COMP
EVT014636,BATCH00987
EVT014636,HORM2
EVT014636,HORM2_COMP
EVT014637,BATCH00987
EVT014637,HORM2
EVT014637,HORM2_COAT
EVT014638,BATCH00987
EVT014638,HORM2
EVT014638,HORM2_COAT
EVT014639,BATCH00987
EVT014639,HORM2
EVT014639,HORM2_PACK
EVT014640,BATCH00987
EVT014640,HORM2
EVT014640,HORM2_PACK
EVT014641,BATCH00987
EVT014642,BATCH00987
EVT014642,QCS01020
EVT014643,BATCH00987
EVT014643,QCS01020
EVT014644,BATCH00987
EVT014645,BATCH00988
EVT014645,MO00056
EVT014646,BATCH00988
EVT014647,BATCH00988
EVT014647,HORM2
EVT014647,MAT02014
EVT014647,MAT01655
EVT014647,MAT03059
EVT014647,MAT00140
EVT014647,MAT01219
EVT014648,BATCH00988
