object_id,api_supplier_risk,campaign_flag,client_type,dosage_form,line,market,planned_qty,plant,priority,product_code,uom
BATCH04000,Low,Yes,OwnBrand,Capsule,CL1,IT,280724,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH08801,Medium,No,OwnBrand,Tablet,TL3,FR,308918,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH09004,Medium,No,Contract,Hormonal,HORM2,ES,37084,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH01877,Medium,No,OwnBrand,Device,DEV1,DE,22293,PLANT_SPECIAL,High,INSUPEN,Units
BATCH08704,High,No,Contract,Injectable,INJ2,UK,26340,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH03740,Medium,Yes,OwnBrand,Tablet,TL1,FR,249158,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH07812,Medium,Yes,Contract,Hormonal,HORM2,ES,31347,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH08837,Medium,Yes,OwnBrand,Device,DEV1,DE,16784,PLANT_SPECIAL,High,INSUPEN,Units
BATCH05843,High,No,Contract,Capsule,CL1,DE,489224,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH06901,Medium,No,OwnBrand,Tablet,TL1,FR,430248,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH01327,Medium,No,Contract,Hormonal,HORM2,ES,5516,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH04622,Medium,No,OwnBrand,Device,DEV2,DE,13634,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH00521,Low,No,OwnBrand,Hormonal,HORM2,PT,27726,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH03279,Medium,No,OwnBrand,Device,DEV2,DE,17702,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH06391,Medium,No,OwnBrand,Device,DEV2,DE,17857,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH04751,Low,No,OwnBrand,Tablet,TL1,ES,402405,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH09840,Low,No,Contract,Device,DEV1,UK,5880,PLANT_SPECIAL,High,INHALER,Units
BATCH04501,Medium,No,OwnBrand,Injectable,INJ2,FR,49444,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH05838,High,No,Contract,Capsule,CL1,DE,142181,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH00226,Medium,No,OwnBrand,Injectable,INJ2,FR,42421,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH03381,Medium,Yes,OwnBrand,Device,DEV1,DE,34497,PLANT_SPECIAL,High,INSUPEN,Units
BATCH05240,Medium,No,OwnBrand,Tablet,TL3,FR,356534,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH04394,Medium,No,Contract,Hormonal,HORM2,ES,25396,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH08902,Low,No,OwnBrand,Tablet,TL2,ES,345982,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH05419,Low,No,OwnBrand,Hormonal,HORM2,PT,33095,PLANT_SPECIAL,High,EE30TAB,Units
BATCH09109,Low,No,OwnBrand,Hormonal,HORM1,PT,2735,PLANT_SPECIAL,High,EE30TAB,Units
BATCH06293,Medium,Yes,OwnBrand,Injectable,INJ2,FR,1892,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH00870,Low,No,OwnBrand,Tablet,TL1,ES,180242,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH09115,Medium,No,OwnBrand,Tablet,TL3,FR,252789,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH02781,Low,No,Contract,Device,DEV1,UK,42186,PLANT_SPECIAL,Medium,INHALER,Units
BATCH00022,Low,No,OwnBrand,Hormonal,HORM2,PT,43372,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH08232,Low,Yes,OwnBrand,Capsule,CL2,IT,223988,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH00592,High,No,Contract,Capsule,CL2,DE,164544,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH01607,High,No,Contract,Capsule,CL2,DE,245235,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH00491,Low,No,OwnBrand,Hormonal,HORM1,PT,24514,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH02172,High,No,Contract,Capsule,CL1,DE,424914,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH07838,High,No,Contract,Capsule,CL1,DE,382143,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH00087,High,No,Contract,Injectable,INJ2,UK,17982,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH00955,Low,No,OwnBrand,Hormonal,HORM1,PT,16419,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH05292,Low,No,OwnBrand,Tablet,TL1,ES,126387,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH08270,High,No,Contract,Injectable,INJ2,UK,11208,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH01301,High,No,Contract,Injectable,INJ2,UK,36114,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH05167,Low,No,OwnBrand,Capsule,CL2,IT,113492,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH09917,Medium,No,Contract,Hormonal,HORM1,ES,6935,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH06193,Low,No,Contract,Device,DEV2,UK,39577,PLANT_SPECIAL,Low,INHALER,Units
BATCH08827,Low,Yes,Contract,Device,DEV2,UK,39385,PLANT_SPECIAL,Medium,INHALER,Units
BATCH04667,High,No,Contract,Capsule,CL1,DE,231138,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH05777,High,No,Contract,Capsule,CL1,DE,62170,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH03418,Medium,No,OwnBrand,Injectable,INJ2,FR,33924,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH09249,Medium,No,OwnBrand,Tablet,TL2,FR,241563,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH03169,High,No,Contract,Capsule,CL2,DE,296233,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH03935,Medium,No,OwnBrand,Tablet,TL2,FR,486553,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH04071,Low,No,OwnBrand,Capsule,CL1,IT,52346,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH07733,Medium,No,Contract,Hormonal,HORM2,ES,5340,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH02402,Medium,No,OwnBrand,Injectable,INJ1,FR,22484,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH03206,Medium,No,Contract,Hormonal,HORM2,ES,28646,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH00971,High,No,Contract,Injectable,INJ1,UK,43459,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH06316,Medium,No,OwnBrand,Tablet,TL1,FR,462833,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH09771,Medium,No,OwnBrand,Injectable,INJ1,FR,22660,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH04412,High,Yes,Contract,Capsule,CL2,DE,152246,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH09416,High,No,Contract,Capsule,CL2,DE,418470,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH02979,Medium,No,Contract,Hormonal,HORM2,ES,47095,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH03531,Medium,No,OwnBrand,Tablet,TL1,FR,393683,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH04911,Low,No,Contract,Device,DEV2,UK,33645,PLANT_SPECIAL,High,INHALER,Units
BATCH03691,High,No,Contract,Capsule,CL1,DE,126410,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH02109,Low,Yes,OwnBrand,Capsule,CL2,IT,108136,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH00417,Medium,No,OwnBrand,Injectable,INJ1,FR,26453,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH09697,Low,No,OwnBrand,Hormonal,HORM2,PT,2038,PLANT_SPECIAL,High,EE30TAB,Units
BATCH07279,Low,Yes,OwnBrand,Hormonal,HORM2,PT,25743,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH00745,Medium,No,Contract,Hormonal,HORM1,ES,13153,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH07404,Medium,No,OwnBrand,Tablet,TL1,FR,224468,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH01029,Medium,No,OwnBrand,Device,DEV1,DE,9370,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH03500,Low,No,OwnBrand,Capsule,CL2,IT,304947,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH03544,Medium,No,Contract,Hormonal,HORM1,ES,28229,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH06575,Low,No,OwnBrand,Hormonal,HORM2,PT,31354,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH04053,Low,No,OwnBrand,Capsule,CL1,IT,63311,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH09088,Medium,No,OwnBrand,Tablet,TL3,FR,289168,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH09215,High,No,Contract,Injectable,INJ2,UK,36764,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH01900,Low,No,OwnBrand,Hormonal,HORM2,PT,22063,PLANT_SPECIAL,High,EE30TAB,Units
BATCH00586,Medium,No,OwnBrand,Injectable,INJ1,FR,32610,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH05588,Low,No,OwnBrand,Tablet,TL2,ES,485635,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH04022,High,Yes,Contract,Capsule,CL1,DE,206184,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH05825,High,No,Contract,Injectable,INJ1,UK,25470,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH09855,Medium,No,Contract,Hormonal,HORM2,ES,40874,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH08353,Medium,Yes,OwnBrand,Tablet,TL3,FR,332826,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH03612,Medium,Yes,OwnBrand,Injectable,INJ1,FR,47465,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH02547,Medium,No,OwnBrand,Tablet,TL3,FR,269779,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH09977,Medium,Yes,OwnBrand,Device,DEV2,DE,3700,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH02563,Low,No,Contract,Device,DEV2,UK,9160,PLANT_SPECIAL,Medium,INHALER,Units
BATCH01081,Low,No,OwnBrand,Hormonal,HORM2,PT,12712,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH06086,Low,No,Contract,Device,DEV2,UK,23672,PLANT_SPECIAL,Medium,INHALER,Units
BATCH08891,Medium,No,OwnBrand,Device,DEV1,DE,9235,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH02650,Medium,Yes,OwnBrand,Tablet,TL2,FR,183633,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH07953,High,No,Contract,Capsule,CL2,DE,358266,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH06786,Low,Yes,OwnBrand,Capsule,CL2,IT,481302,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH06505,Low,No,Contract,Device,DEV2,UK,1691,PLANT_SPECIAL,Medium,INHALER,Units
BATCH07439,High,Yes,Contract,Injectable,INJ2,UK,29524,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH02804,High,No,Contract,Capsule,CL1,DE,437325,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH03808,Low,No,OwnBrand,Tablet,TL3,ES,193212,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH02783,Low,No,OwnBrand,Capsule,CL1,IT,50747,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH00122,Low,No,Contract,Device,DEV2,UK,22111,PLANT_SPECIAL,Medium,INHALER,Units
BATCH07954,High,No,Contract,Injectable,INJ1,UK,12740,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH05461,Low,No,OwnBrand,Capsule,CL2,IT,278120,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH00930,Low,Yes,Contract,Device,DEV1,UK,30515,PLANT_SPECIAL,Medium,INHALER,Units
BATCH02048,Medium,No,OwnBrand,Tablet,TL2,FR,428111,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH06038,Medium,Yes,Contract,Hormonal,HORM2,ES,27552,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH09976,Medium,No,OwnBrand,Tablet,TL1,FR,328621,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH00526,Medium,Yes,Contract,Hormonal,HORM2,ES,4582,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH06659,High,Yes,Contract,Injectable,INJ2,UK,14586,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH03617,Low,No,OwnBrand,Capsule,CL1,IT,414651,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH08533,Medium,No,OwnBrand,Tablet,TL3,FR,249385,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH02352,Medium,No,OwnBrand,Tablet,TL1,FR,373068,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH00802,High,Yes,Contract,Injectable,INJ1,UK,10916,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH06690,Medium,No,OwnBrand,Tablet,TL1,FR,98892,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH09730,Medium,No,OwnBrand,Injectable,INJ2,FR,30041,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH09651,Low,No,OwnBrand,Capsule,CL2,IT,496796,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH02418,Medium,No,Contract,Hormonal,HORM1,ES,46218,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH03423,Medium,No,OwnBrand,Device,DEV2,DE,17246,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH07426,Medium,Yes,OwnBrand,Injectable,INJ2,FR,30041,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH09905,Low,Yes,Contract,Device,DEV1,UK,34453,PLANT_SPECIAL,Low,INHALER,Units
BATCH02918,High,Yes,Contract,Injectable,INJ1,UK,7049,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH07479,Low,No,OwnBrand,Tablet,TL1,ES,234910,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH03946,Medium,No,Contract,Hormonal,HORM2,ES,46304,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH00815,High,No,Contract,Capsule,CL1,DE,382065,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH04943,Low,Yes,OwnBrand,Capsule,CL2,IT,196254,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH01715,Medium,No,OwnBrand,Injectable,INJ1,FR,36344,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH04373,Low,No,OwnBrand,Capsule,CL2,IT,411813,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH03714,High,No,Contract,Injectable,INJ1,UK,13285,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH00220,High,No,Contract,Capsule,CL1,DE,72449,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH06936,Low,No,OwnBrand,Capsule,CL1,IT,125891,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH00840,Low,Yes,OwnBrand,Hormonal,HORM2,PT,17101,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH05938,High,No,Contract,Injectable,INJ1,UK,8139,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH05654,High,No,Contract,Capsule,CL2,DE,55413,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH08519,Low,No,Contract,Device,DEV1,UK,12705,PLANT_SPECIAL,Medium,INHALER,Units
BATCH00501,Medium,No,OwnBrand,Injectable,INJ1,FR,45609,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH04468,Medium,No,Contract,Hormonal,HORM1,ES,48181,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH08763,High,Yes,Contract,Injectable,INJ2,UK,3182,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH04345,Medium,Yes,Contract,Hormonal,HORM1,ES,15054,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH00985,Low,No,OwnBrand,Capsule,CL1,IT,249376,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH05824,Medium,No,OwnBrand,Device,DEV1,DE,3347,PLANT_SPECIAL,High,INSUPEN,Units
BATCH04155,Medium,Yes,OwnBrand,Injectable,INJ1,FR,21205,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH09267,Medium,No,OwnBrand,Injectable,INJ2,FR,48317,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH05368,Low,No,OwnBrand,Tablet,TL2,ES,208822,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH00369,Low,No,OwnBrand,Capsule,CL1,IT,193258,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH02746,High,No,Contract,Injectable,INJ2,UK,42418,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH05502,Medium,No,OwnBrand,Device,DEV2,DE,42089,PLANT_SPECIAL,High,INSUPEN,Units
BATCH04585,Low,No,OwnBrand,Capsule,CL1,IT,148655,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH07965,Medium,No,OwnBrand,Device,DEV2,DE,43587,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH09831,High,No,Contract,Capsule,CL1,DE,88966,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH02530,High,Yes,Contract,Capsule,CL2,DE,285889,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH06480,Low,No,OwnBrand,Tablet,TL1,ES,247232,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH05646,High,No,Contract,Capsule,CL2,DE,211839,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH05337,Medium,No,OwnBrand,Device,DEV2,DE,8292,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH08976,Low,No,Contract,Device,DEV1,UK,32314,PLANT_SPECIAL,Medium,INHALER,Units
BATCH05690,Low,No,OwnBrand,Tablet,TL2,ES,300445,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH06672,Medium,No,OwnBrand,Injectable,INJ1,FR,49980,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH04623,Medium,No,OwnBrand,Injectable,INJ1,FR,49625,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH06891,High,Yes,Contract,Injectable,INJ2,UK,4690,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH03600,Low,No,OwnBrand,Capsule,CL2,IT,342507,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH03151,High,Yes,Contract,Injectable,INJ1,UK,40013,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH06788,Medium,No,OwnBrand,Tablet,TL3,FR,262033,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH03391,Low,No,OwnBrand,Capsule,CL1,IT,278582,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH05543,High,No,Contract,Capsule,CL2,DE,270879,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH09870,Low,No,OwnBrand,Tablet,TL3,ES,394930,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH08824,High,No,Contract,Injectable,INJ1,UK,2003,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH00527,Medium,No,Contract,Hormonal,HORM2,ES,17702,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH05101,Medium,Yes,OwnBrand,Device,DEV1,DE,39430,PLANT_SPECIAL,High,INSUPEN,Units
BATCH05551,High,No,Contract,Injectable,INJ2,UK,46619,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH03428,Low,No,OwnBrand,Tablet,TL3,ES,164262,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH05045,High,No,Contract,Injectable,INJ2,UK,35611,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH05643,Low,No,OwnBrand,Capsule,CL1,IT,63694,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH02764,Medium,No,OwnBrand,Injectable,INJ1,FR,46540,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH04443,Medium,No,OwnBrand,Tablet,TL3,FR,445861,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH04245,Low,No,OwnBrand,Tablet,TL2,ES,193364,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH01495,Medium,Yes,OwnBrand,Injectable,INJ2,FR,9459,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH00081,Medium,No,OwnBrand,Injectable,INJ2,FR,35048,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH08717,Medium,Yes,OwnBrand,Device,DEV1,DE,2919,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH00170,Medium,Yes,Contract,Hormonal,HORM2,ES,1868,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH09315,Low,No,OwnBrand,Hormonal,HORM2,PT,41269,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH07849,Medium,No,OwnBrand,Tablet,TL2,FR,252439,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH01083,Low,No,OwnBrand,Capsule,CL2,IT,295514,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH07970,High,No,Contract,Capsule,CL2,DE,272884,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH05833,Low,No,OwnBrand,Capsule,CL2,IT,155419,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH09668,Low,Yes,OwnBrand,Capsule,CL2,IT,492762,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH00978,Medium,No,OwnBrand,Device,DEV1,DE,21751,PLANT_SPECIAL,High,INSUPEN,Units
BATCH04434,Low,No,OwnBrand,Tablet,TL1,ES,375095,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH05994,Low,No,OwnBrand,Tablet,TL2,ES,166928,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH08646,Medium,No,OwnBrand,Tablet,TL3,FR,197960,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH09237,High,No,Contract,Capsule,CL2,DE,444624,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH08995,Low,No,OwnBrand,Tablet,TL1,ES,408013,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH07747,Medium,No,OwnBrand,Tablet,TL3,FR,275473,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH00628,High,No,Contract,Injectable,INJ1,UK,48285,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH06468,Low,Yes,OwnBrand,Tablet,TL2,ES,241519,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH06533,Medium,No,OwnBrand,Tablet,TL3,FR,294154,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH09872,Low,No,Contract,Device,DEV1,UK,42380,PLANT_SPECIAL,Medium,INHALER,Units
BATCH02597,Medium,No,Contract,Hormonal,HORM2,ES,48662,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH00476,Low,No,OwnBrand,Tablet,TL1,ES,97876,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH01600,Low,No,OwnBrand,Capsule,CL2,IT,320828,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH02726,Low,No,OwnBrand,Hormonal,HORM2,PT,11443,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH04581,Low,No,OwnBrand,Tablet,TL1,ES,221520,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH07806,Low,No,OwnBrand,Capsule,CL1,IT,234369,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH02946,High,No,Contract,Injectable,INJ2,UK,5146,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH04111,Medium,Yes,OwnBrand,Injectable,INJ2,FR,34076,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH01866,Low,No,OwnBrand,Hormonal,HORM1,PT,13529,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH05734,Low,No,OwnBrand,Hormonal,HORM1,PT,4235,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH01431,Medium,No,OwnBrand,Tablet,TL2,FR,485600,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH00976,Low,No,OwnBrand,Capsule,CL1,IT,305675,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH01176,Medium,No,OwnBrand,Injectable,INJ1,FR,46266,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH07863,Medium,No,OwnBrand,Device,DEV2,DE,5632,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH07609,Low,Yes,OwnBrand,Hormonal,HORM1,PT,4615,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH02066,Medium,Yes,OwnBrand,Device,DEV2,DE,49922,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH00769,Medium,Yes,OwnBrand,Injectable,INJ1,FR,26611,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH05642,Medium,No,Contract,Hormonal,HORM1,ES,47928,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH00950,Low,No,Contract,Device,DEV1,UK,12881,PLANT_SPECIAL,Low,INHALER,Units
BATCH07759,Low,No,OwnBrand,Capsule,CL1,IT,466505,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH06926,Low,Yes,OwnBrand,Capsule,CL2,IT,144273,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH07991,Low,Yes,OwnBrand,Tablet,TL3,ES,378332,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH03747,Medium,No,OwnBrand,Injectable,INJ1,FR,40228,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH06272,Low,No,OwnBrand,Hormonal,HORM2,PT,14222,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH01667,Low,No,OwnBrand,Capsule,CL2,IT,116177,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH07687,Medium,No,OwnBrand,Tablet,TL1,FR,438011,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
