case_id,activity,event_start,event_end,timestamp,line,area
BATCH00661,QC Result (Conforming),2026-02-16T05:29:38,2026-02-16T07:43:06,2026-02-16T05:29:38,,QC_Lab
BATCH00661,QP Decision (Release),2026-02-16T09:40:30,2026-02-16T11:34:44,2026-02-16T09:40:30,,QA
BATCH00670,Plan Batch,2026-02-26T03:04:21,2026-02-26T03:50:33,2026-02-26T03:04:21,,Planning
BATCH00670,Release Batch,2026-02-26T10:31:07,2026-02-26T11:23:11,2026-02-26T10:31:07,,Planning
BATCH00670,Stage Materials,2026-02-26T13:44:52,2026-02-26T18:57:57,2026-02-26T13:44:52,INJ1,Warehouse
BATCH00670,Start Solution Preparation,2026-02-26T20:22:16,2026-02-26T20:27:16,2026-02-26T20:22:16,INJ1,Production
BATCH00670,End Solution Preparation,2026-02-27T02:09:23,2026-02-27T02:14:23,2026-02-27T02:09:23,INJ1,Production
BATCH00670,Sterile Filtration,2026-02-27T02:44:23,2026-02-27T05:09:15,2026-02-27T02:44:23,INJ1,Production
BATCH00670,Start Filling,2026-02-27T06:03:45,2026-02-27T06:08:45,2026-02-27T06:03:45,INJ1,Production
BATCH00670,End Filling,2026-02-27T10:48:20,2026-02-27T10:53:20,2026-02-27T10:48:20,INJ1,Production
BATCH00670,Capping,2026-02-27T11:23:20,2026-02-27T12:29:35,2026-02-27T11:23:20,INJ1,Production
BATCH00670,Lyophilization,2026-02-27T13:29:35,2026-02-28T12:35:56,2026-02-27T13:29:35,INJ1,Production
BATCH00670,Visual Inspection,2026-02-28T14:35:56,2026-02-28T18:14:13,2026-02-28T14:35:56,INJ1,Production
BATCH00670,Start Packaging,2026-02-28T19:12:32,2026-02-28T19:17:32,2026-02-28T19:12:32,INJ1,Packaging
BATCH00670,End Packaging,2026-03-01T00:17:22,2026-03-01T00:22:22,2026-03-01T00:17:22,INJ1,Packaging
BATCH00670,QC FP Sampling,2026-03-01T04:03:08,2026-03-01T05:22:03,2026-03-01T04:03:08,,QC_Lab
BATCH00670,QC Result (OOS),2026-03-01T16:15:14,2026-03-01T17:52:23,2026-03-01T16:15:14,,QC_Lab
BATCH00670,Deviation Opened,2026-03-01T22:26:24,2026-03-01T23:26:24,2026-03-01T22:26:24,,QA
BATCH00670,Investigation,2026-03-01T23:26:24,2026-03-02T19:12:59,2026-03-01T23:26:24,,QA
BATCH00670,QC FP Sampling,2026-03-03T00:10:59,2026-03-03T01:39:24,2026-03-03T00:10:59,,QC_Lab
BATCH00670,QC Result (Conforming),2026-03-03T13:55:51,2026-03-03T17:27:38,2026-03-03T13:55:51,,QC_Lab
BATCH00670,Deviation Closed,2026-03-03T17:27:38,2026-03-03T19:27:38,2026-03-03T17:27:38,,QA
BATCH00670,QP Decision (Release),2026-03-04T19:13:42,2026-03-04T19:44:32,2026-03-04T19:13:42,,QA
BATCH00687,Plan Batch,2026-03-28T11:14:25,2026-03-28T13:12:30,2026-03-28T11:14:25,,Planning
BATCH00687,Release Batch,2026-03-28T15:31:32,2026-03-28T16:13:33,2026-03-28T15:31:32,,Planning
BATCH00687,Stage Components,2026-03-28T18:40:54,2026-03-28T19:49:58,2026-03-28T18:40:54,DEV2,Warehouse
BATCH00687,Start Component Assembly,2026-03-28T20:27:32,2026-03-28T20:32:32,2026-03-28T20:27:32,DEV2,Production
BATCH00687,End Component Assembly,2026-03-29T00:51:11,2026-03-29T00:56:11,2026-03-29T00:51:11,DEV2,Production
BATCH00687,Start Device Calibration,2026-03-29T02:20:24,2026-03-29T02:25:24,2026-03-29T02:20:24,DEV2,Production
BATCH00687,End Device Calibration,2026-03-29T07:35:59,2026-03-29T07:40:59,2026-03-29T07:35:59,DEV2,Production
BATCH00687,Final Assembly,2026-03-29T08:20:08,2026-03-29T11:17:31,2026-03-29T08:20:08,DEV2,Production
BATCH00687,Start Packaging,2026-03-29T12:12:02,2026-03-29T12:17:02,2026-03-29T12:12:02,DEV2,Packaging
BATCH00687,End Packaging,2026-03-29T17:33:52,2026-03-29T17:38:52,2026-03-29T17:33:52,DEV2,Packaging
BATCH00687,IFU Insertion Check,2026-03-29T18:08:52,2026-03-29T18:59:01,2026-03-29T18:08:52,DEV2,Packaging
BATCH00687,QC FP Sampling,2026-03-29T21:56:47,2026-03-29T22:30:06,2026-03-29T21:56:47,,QC_Lab
BATCH00687,QC Result (Conforming),2026-03-31T11:58:45,2026-03-31T15:48:50,2026-03-31T11:58:45,,QC_Lab
BATCH00687,QP Decision (Release),2026-03-31T17:43:49,2026-03-31T19:42:17,2026-03-31T17:43:49,,QA
BATCH00691,Plan Batch,2026-04-03T21:40:03,2026-04-03T22:40:45,2026-04-03T21:40:03,,Planning
BATCH00691,Release Batch,2026-04-04T04:02:05,2026-04-04T04:28:35,2026-04-04T04:02:05,,Planning
BATCH00691,Stage Components,2026-04-04T06:53:33,2026-04-04T09:25:10,2026-04-04T06:53:33,DEV2,Warehouse
BATCH00691,Start Component Assembly,2026-04-04T09:55:36,2026-04-04T10:00:36,2026-04-04T09:55:36,DEV2,Production
BATCH00691,End Component Assembly,2026-04-04T14:49:44,2026-04-04T14:54:44,2026-04-04T14:49:44,DEV2,Production
BATCH00691,Start Device Calibration,2026-04-04T15:49:11,2026-04-04T15:54:11,2026-04-04T15:49:11,DEV2,Production
BATCH00691,End Device Calibration,2026-04-04T20:52:25,2026-04-04T20:57:25,2026-04-04T20:52:25,DEV2,Production
BATCH00691,Final Assembly,2026-04-04T21:38:31,2026-04-04T22:43:56,2026-04-04T21:38:31,DEV2,Production
BATCH00691,Start Packaging,2026-04-04T23:35:23,2026-04-04T23:40:23,2026-04-04T23:35:23,DEV2,Packaging
BATCH00691,End Packaging,2026-04-05T06:48:49,2026-04-05T06:53:49,2026-04-05T06:48:49,DEV2,Packaging
BATCH00691,IFU Insertion Check,2026-04-05T07:23:49,2026-04-05T07:57:31,2026-04-05T07:23:49,DEV2,Packaging
BATCH00691,QC FP Sampling,2026-04-05T11:08:18,2026-04-05T13:05:31,2026-04-05T11:08:18,,QC_Lab
BATCH00691,QC Result (Conforming),2026-04-05T18:52:02,2026-04-05T22:03:28,2026-04-05T18:52:02,,QC_Lab
BATCH00691,QP Decision (Release),2026-04-06T13:01:30,2026-04-06T13:45:48,2026-04-06T13:01:30,,QA
BATCH00697,Plan Batch,2026-04-15T14:18:52,2026-04-15T16:03:53,2026-04-15T14:18:52,,Planning
BATCH00697,Release Batch,2026-04-15T22:21:54,2026-04-15T23:17:58,2026-04-15T22:21:54,,Planning
BATCH00697,Stage Materials,2026-04-16T01:45:36,2026-04-16T03:25:37,2026-04-16T01:45:36,HORM1,Warehouse
BATCH00697,Segregated Area Cleaning,2026-04-16T04:05:32,2026-04-16T06:19:49,2026-04-16T04:05:32,HORM1,Production
BATCH00697,Start Granulation,2026-04-16T07:19:49,2026-04-16T07:24:49,2026-04-16T07:19:49,HORM1,Production
BATCH00697,End Granulation,2026-04-16T11:00:32,2026-04-16T11:05:32,2026-04-16T11:00:32,HORM1,Production
BATCH00697,Start Compression,2026-04-16T13:04:54,2026-04-16T13:09:54,2026-04-16T13:04:54,HORM1,Production
BATCH00697,End Compression,2026-04-16T17:44:14,2026-04-16T17:49:14,2026-04-16T17:44:14,HORM1,Production
BATCH00697,Start Coating,2026-04-16T18:52:07,2026-04-16T18:57:07,2026-04-16T18:52:07,HORM1,Production
BATCH00697,End Coating,2026-04-16T22:46:34,2026-04-16T22:51:34,2026-04-16T22:46:34,HORM1,Production
BATCH00697,Start Packaging,2026-04-16T23:54:21,2026-04-16T23:59:21,2026-04-16T23:54:21,HORM1,Packaging
BATCH00697,End Packaging,2026-04-17T09:31:16,2026-04-17T09:36:16,2026-04-17T09:31:16,HORM1,Packaging
BATCH00697,Extended QA Review,2026-04-17T15:20:30,2026-04-18T02:48:41,2026-04-17T15:20:30,,QA
BATCH00697,QC FP Sampling,2026-04-18T05:29:52,2026-04-18T06:44:13,2026-04-18T05:29:52,,QC_Lab
BATCH00697,QC Result (Conforming),2026-04-19T21:50:31,2026-04-19T23:21:16,2026-04-19T21:50:31,,QC_Lab
BATCH00697,QP Decision (Release),2026-04-20T03:16:07,2026-04-20T04:03:19,2026-04-20T03:16:07,,QA
BATCH00734,Plan Batch,2026-06-17T09:36:54,2026-06-17T10:34:33,2026-06-17T09:36:54,,Planning
BATCH00734,Release Batch,2026-06-17T17:49:07,2026-06-17T18:32:09,2026-06-17T17:49:07,,Planning
BATCH00734,Stage Materials,2026-06-17T19:09:57,2026-06-17T21:22:33,2026-06-17T19:09:57,TL3,Warehouse
BATCH00734,Start Compression,2026-06-17T22:31:53,2026-06-17T22:36:53,2026-06-17T22:31:53,TL3,Production
BATCH00734,End Compression,2026-06-18T03:11:22,2026-06-18T03:16:22,2026-06-18T03:11:22,TL3,Production
BATCH00734,Start Coating,2026-06-18T04:49:01,2026-06-18T04:54:01,2026-06-18T04:49:01,TL3,Production
BATCH00734,End Coating,2026-06-18T10:18:58,2026-06-18T10:23:58,2026-06-18T10:18:58,TL3,Production
BATCH00734,Start Packaging,2026-06-18T12:08:10,2026-06-18T12:13:10,2026-06-18T12:08:10,TL3,Packaging
BATCH00734,End Packaging,2026-06-18T17:53:20,2026-06-18T17:58:20,2026-06-18T17:53:20,TL3,Packaging
BATCH00734,Start Packaging,2026-06-18T21:44:00,2026-06-18T21:49:00,2026-06-18T21:44:00,TL3,Packaging
BATCH00734,End Packaging,2026-06-19T01:19:33,2026-06-19T01:24:33,2026-06-19T01:19:33,TL3,Packaging
BATCH00734,QC FP Sampling,2026-06-19T04:22:31,2026-06-19T05:43:08,2026-06-19T04:22:31,,QC_Lab
BATCH00734,QC Result (Conforming),2026-06-20T03:28:15,2026-06-20T05:40:34,2026-06-20T03:28:15,,QC_Lab
BATCH00734,QP Decision (Release),2026-06-21T02:42:19,2026-06-21T03:39:42,2026-06-21T02:42:19,,QA
BATCH00779,Plan Batch,2026-09-07T17:28:33,2026-09-07T19:05:59,2026-09-07T17:28:33,,Planning
BATCH00779,Release Batch,2026-09-07T23:26:31,2026-09-08T00:03:11,2026-09-07T23:26:31,,Planning
BATCH00779,Stage Materials,2026-09-08T03:26:24,2026-09-08T06:13:02,2026-09-08T03:26:24,CL2,Warehouse
BATCH00779,Start Compression,2026-09-08T07:23:34,2026-09-08T07:28:34,2026-09-08T07:23:34,CL2,Production
BATCH00779,Equipment Downtime,2026-09-08T09:14:25,2026-09-08T13:07:46,2026-09-08T09:14:25,CL2,Maintenance
BATCH00779,End Compression,2026-09-08T15:09:25,2026-09-08T15:14:25,2026-09-08T15:09:25,CL2,Production
BATCH00779,Deviation Opened,2026-09-08T16:14:25,2026-09-08T17:14:25,2026-09-08T16:14:25,,QA
BATCH00779,Investigation,2026-09-08T17:14:25,2026-09-09T16:44:55,2026-09-08T17:14:25,,QA
BATCH00779,Extended QA Review,2026-09-09T16:44:55,2026-09-11T16:36:19,2026-09-09T16:44:55,,QA
BATCH00779,Deviation Closed,2026-09-11T16:36:19,2026-09-11T18:36:19,2026-09-11T16:36:19,,QA
BATCH00779,Start Coating,2026-09-11T20:13:48,2026-09-11T20:18:48,2026-09-11T20:13:48,CL2,Production
BATCH00779,End Coating,2026-09-12T00:56:08,2026-09-12T01:01:08,2026-09-12T00:56:08,CL2,Production
BATCH00779,Start Packaging,2026-09-12T02:03:32,2026-09-12T02:08:32,2026-09-12T02:03:32,CL2,Packaging
BATCH00779,End Packaging,2026-09-12T11:42:52,2026-09-12T11:47:52,2026-09-12T11:42:52,CL2,Packaging
BATCH00779,QC FP Sampling,2026-09-12T13:33:58,2026-09-12T14:07:11,2026-09-12T13:33:58,,QC_Lab
BATCH00779,QC Result (Conforming),2026-09-14T06:40:18,2026-09-14T09:20:41,2026-09-14T06:40:18,,QC_Lab
BATCH00779,QP Decision (Release),2026-09-15T00:40:24,2026-09-15T01:58:51,2026-09-15T00:40:24,,QA
BATCH00786,Plan Batch,2026-09-19T01:58:45,2026-09-19T02:58:19,2026-09-19T01:58:45,,Planning
BATCH00786,Release Batch,2026-09-19T08:17:38,2026-09-19T08:39:11,2026-09-19T08:17:38,,Planning
BATCH00786,Stage Materials,2026-09-19T12:10:11,2026-09-19T16:41:04,2026-09-19T12:10:11,HORM1,Warehouse
BATCH00786,Segregated Area Cleaning,2026-09-19T17:33:13,2026-09-19T20:29:07,2026-09-19T17:33:13,HORM1,Production
BATCH00786,Start Granulation,2026-09-19T21:29:07,2026-09-19T21:34:07,2026-09-19T21:29:07,HORM1,Production
BATCH00786,End Granulation,2026-09-20T00:58:49,2026-09-20T01:03:49,2026-09-20T00:58:49,HORM1,Production
BATCH00786,Start Compression,2026-09-20T02:24:04,2026-09-20T02:29:04,2026-09-20T02:24:04,HORM1,Production
BATCH00786,End Compression,2026-09-20T07:37:29,2026-09-20T07:42:29,2026-09-20T07:37:29,HORM1,Production
BATCH00786,Start Coating,2026-09-20T09:16:09,2026-09-20T09:21:09,2026-09-20T09:16:09,HORM1,Production
BATCH00786,End Coating,2026-09-20T13:32:33,2026-09-20T13:37:33,2026-09-20T13:32:33,HORM1,Production
BATCH00786,Start Packaging,2026-09-20T14:29:12,2026-09-20T14:34:12,2026-09-20T14:29:12,HORM1,Packaging
BATCH00786,End Packaging,2026-09-20T20:58:29,2026-09-20T21:03:29,2026-09-20T20:58:29,HORM1,Packaging
BATCH00786,Extended QA Review,2026-09-21T03:03:15,2026-09-21T18:26:32,2026-09-21T03:03:15,,QA
BATCH00786,QC FP Sampling,2026-09-21T20:14:50,2026-09-21T20:51:58,2026-09-21T20:14:50,,QC_Lab
BATCH00786,QC Result (Conforming),2026-09-22T08:24:39,2026-09-22T10:45:13,2026-09-22T08:24:39,,QC_Lab
BATCH00786,QP Decision (Release),2026-09-22T21:47:11,2026-09-22T22:32:06,2026-09-22T21:47:11,,QA
BATCH00787,Plan Batch,2026-09-20T19:14:05,2026-09-20T20:15:37,2026-09-20T19:14:05,,Planning
BATCH00787,Release Batch,2026-09-21T02:11:42,2026-09-21T03:05:15,2026-09-21T02:11:42,,Planning
BATCH00787,Stage Materials,2026-09-21T04:09:59,2026-09-21T06:44:02,2026-09-21T04:09:59,INJ2,Warehouse
BATCH00787,Start Solution Preparation,2026-09-21T08:29:11,2026-09-21T08:34:11,2026-09-21T08:29:11,INJ2,Production
BATCH00787,End Solution Preparation,2026-09-21T11:31:47,2026-09-21T11:36:47,2026-09-21T11:31:47,INJ2,Production
BATCH00787,Sterile Filtration,2026-09-21T12:06:47,2026-09-21T14:36:01,2026-09-21T12:06:47,INJ2,Production
BATCH00787,Start Filling,2026-09-21T15:20:36,2026-09-21T15:25:36,2026-09-21T15:20:36,INJ2,Production
BATCH00787,End Filling,2026-09-21T18:37:54,2026-09-21T18:42:54,2026-09-21T18:37:54,INJ2,Production
BATCH00787,Capping,2026-09-21T19:12:54,2026-09-21T20:43:43,2026-09-21T19:12:54,INJ2,Production
BATCH00787,Lyophilization,2026-09-21T21:43:43,2026-09-22T11:25:03,2026-09-21T21:43:43,INJ2,Production
BATCH00787,Visual Inspection,2026-09-22T13:25:03,2026-09-22T15:59:20,2026-09-22T13:25:03,INJ2,Production
BATCH00787,Start Packaging,2026-09-22T16:53:04,2026-09-22T16:58:04,2026-09-22T16:53:04,INJ2,Packaging
BATCH00787,End Packaging,2026-09-22T23:19:23,2026-09-22T23:24:23,2026-09-22T23:19:23,INJ2,Packaging
BATCH00787,QC FP Sampling,2026-09-23T00:25:49,2026-09-23T01:46:50,2026-09-23T00:25:49,,QC_Lab
BATCH00787,QC Result (Conforming),2026-09-23T11:42:18,2026-09-23T14:55:11,2026-09-23T11:42:18,,QC_Lab
BATCH00787,QP Decision (Release),2026-09-23T22:21:21,2026-09-24T00:02:09,2026-09-23T22:21:21,,QA
BATCH00797,Plan Batch,2026-10-13T09:11:32,2026-10-13T10:50:16,2026-10-13T09:11:32,,Planning
BATCH00797,Release Batch,2026-10-13T12:15:49,2026-10-13T12:40:33,2026-10-13T12:15:49,,Planning
BATCH00797,Stage Components,2026-10-13T13:30:43,2026-10-13T17:12:38,2026-10-13T13:30:43,DEV1,Warehouse
BATCH00797,Start Component Assembly,2026-10-13T17:56:01,2026-10-13T18:01:01,2026-10-13T17:56:01,DEV1,Production
BATCH00797,End Component Assembly,2026-10-13T21:48:50,2026-10-13T21:53:50,2026-10-13T21:48:50,DEV1,Production
BATCH00797,Start Device Calibration,2026-10-13T23:23:04,2026-10-13T23:28:04,2026-10-13T23:23:04,DEV1,Production
BATCH00797,End Device Calibration,2026-10-14T04:28:11,2026-10-14T04:33:11,2026-10-14T04:28:11,DEV1,Production
BATCH00797,Final Assembly,2026-10-14T05:28:40,2026-10-14T08:13:40,2026-10-14T05:28:40,DEV1,Production
BATCH00797,Start Packaging,2026-10-14T08:58:50,2026-10-14T09:03:50,2026-10-14T08:58:50,DEV1,Packaging
BATCH00797,End Packaging,2026-10-14T12:08:01,2026-10-14T12:13:01,2026-10-14T12:08:01,DEV1,Packaging
BATCH00797,IFU Insertion Check,2026-10-14T12:43:01,2026-10-14T13:32:37,2026-10-14T12:43:01,DEV1,Packaging
BATCH00797,QC FP Sampling,2026-10-14T16:41:55,2026-10-14T17:17:31,2026-10-14T16:41:55,,QC_Lab
BATCH00797,QC Result (Conforming),2026-10-16T12:57:33,2026-10-16T16:42:14,2026-10-16T12:57:33,,QC_Lab
BATCH00797,QP Decision (Release),2026-10-17T07:56:32,2026-10-17T09:46:11,2026-10-17T07:56:32,,QA
BATCH00801,Plan Batch,2026-10-18T04:57:13,2026-10-18T06:35:42,2026-10-18T04:57:13,,Planning
BATCH00801,Release Batch,2026-10-18T13:52:29,2026-10-18T14:12:48,2026-10-18T13:52:29,,Planning
BATCH00801,Stage Materials,2026-10-18T16:53:40,2026-10-18T20:18:20,2026-10-18T16:53:40,CL1,Warehouse
BATCH00801,Start Compression,2026-10-18T22:09:35,2026-10-18T22:14:35,2026-10-18T22:09:35,CL1,Production
BATCH00801,Equipment Downtime,2026-10-19T00:10:32,2026-10-19T02:10:36,2026-10-19T00:10:32,CL1,Maintenance
BATCH00801,End Compression,2026-10-19T04:39:32,2026-10-19T04:44:32,2026-10-19T04:39:32,CL1,Production
BATCH00801,Start Coating,2026-10-19T05:58:09,2026-10-19T06:03:09,2026-10-19T05:58:09,CL1,Production
BATCH00801,End Coating,2026-10-19T07:59:00,2026-10-19T08:04:00,2026-10-19T07:59:00,CL1,Production
BATCH00801,Start Packaging,2026-10-19T08:48:23,2026-10-19T08:53:23,2026-10-19T08:48:23,CL1,Packaging
BATCH00801,End Packaging,2026-10-19T12:52:32,2026-10-19T12:57:32,2026-10-19T12:52:32,CL1,Packaging
BATCH00801,QC FP Sampling,2026-10-19T14:56:07,2026-10-19T16:06:07,2026-10-19T14:56:07,,QC_Lab
BATCH00801,QC Result (Conforming),2026-10-20T11:15:32,2026-10-20T12:32:30,2026-10-20T11:15:32,,QC_Lab
BATCH00801,QP Decision (Release),2026-10-20T13:50:39,2026-10-20T15:23:04,2026-10-20T13:50:39,,QA
BATCH00819,Plan Batch,2026-11-24T09:58:19,2026-11-24T11:12:56,2026-11-24T09:58:19,,Planning
BATCH00819,Release Batch,2026-11-24T14:44:50,2026-11-24T15:38:01,2026-11-24T14:44:50,,Planning
BATCH00819,Stage Components,2026-11-24T17:59:04,2026-11-24T23:55:27,2026-11-24T17:59:04,DEV1,Warehouse
BATCH00819,Start Component Assembly,2026-11-25T01:45:46,2026-11-25T01:50:46,2026-11-25T01:45:46,DEV1,Production
BATCH00819,End Component Assembly,2026-11-25T05:04:50,2026-11-25T05:09:50,2026-11-25T05:04:50,DEV1,Production
BATCH00819,Start Device Calibration,2026-11-25T05:50:21,2026-11-25T05:55:21,2026-11-25T05:50:21,DEV1,Production
BATCH00819,End Device Calibration,2026-11-25T08:20:44,2026-11-25T08:25:44,2026-11-25T08:20:44,DEV1,Production
BATCH00819,Final Assembly,2026-11-25T09:18:51,2026-11-25T10:53:16,2026-11-25T09:18:51,DEV1,Production
BATCH00819,Start Packaging,2026-11-25T12:45:59,2026-11-25T12:50:59,2026-11-25T12:45:59,DEV1,Packaging
BATCH00819,End Packaging,2026-11-25T17:03:33,2026-11-25T17:08:33,2026-11-25T17:03:33,DEV1,Packaging
BATCH00819,IFU Insertion Check,2026-11-25T17:38:33,2026-11-25T18:30:03,2026-11-25T17:38:33,DEV1,Packaging
BATCH00819,QC FP Sampling,2026-11-25T20:54:11,2026-11-25T22:10:27,2026-11-25T20:54:11,,QC_Lab
BATCH00819,QC Result (Conforming),2026-11-26T03:03:32,2026-11-26T06:32:44,2026-11-26T03:03:32,,QC_Lab
BATCH00819,QP Decision (Release),2026-11-26T12:31:27,2026-11-26T14:26:03,2026-11-26T12:31:27,,QA
BATCH00822,Plan Batch,2026-11-29T05:37:09,2026-11-29T06:55:50,2026-11-29T05:37:09,,Planning
BATCH00822,Release Batch,2026-11-29T08:17:55,2026-11-29T09:06:09,2026-11-29T08:17:55,,Planning
BATCH00822,Stage Materials,2026-11-29T09:44:34,2026-11-29T13:19:42,2026-11-29T09:44:34,CL1,Warehouse
BATCH00822,Start Granulation,2026-11-29T14:34:13,2026-11-29T14:39:13,2026-11-29T14:34:13,CL1,Production
BATCH00822,End Granulation,2026-11-29T17:48:08,2026-11-29T17:53:08,2026-11-29T17:48:08,CL1,Production
BATCH00822,Start Compression,2026-11-29T19:26:10,2026-11-29T19:31:10,2026-11-29T19:26:10,CL1,Production
BATCH00822,End Compression,2026-11-30T01:36:42,2026-11-30T01:41:42,2026-11-30T01:36:42,CL1,Production
BATCH00822,Start Coating,2026-11-30T03:07:32,2026-11-30T03:12:32,2026-11-30T03:07:32,CL1,Production
BATCH00822,End Coating,2026-11-30T07:31:44,2026-11-30T07:36:44,2026-11-30T07:31:44,CL1,Production
BATCH00822,Start Packaging,2026-11-30T09:21:58,2026-11-30T09:26:58,2026-11-30T09:21:58,CL1,Packaging
BATCH00822,End Packaging,2026-11-30T13:38:56,2026-11-30T13:43:56,2026-11-30T13:38:56,CL1,Packaging
BATCH00822,QC FP Sampling,2026-11-30T16:25:46,2026-11-30T18:08:44,2026-11-30T16:25:46,,QC_Lab
BATCH00822,QC Result (Conforming),2026-12-01T11:22:09,2026-12-01T12:50:21,2026-12-01T11:22:09,,QC_Lab
BATCH00822,QP Decision (Release),2026-12-01T16:18:53,2026-12-01T17:49:59,2026-12-01T16:18:53,,QA
BATCH00843,Plan Batch,2027-01-06T09:44:06,2027-01-06T10:46:06,2027-01-06T09:44:06,,Planning
BATCH00843,Release Batch,2027-01-06T15:40:53,2027-01-06T16:35:35,2027-01-06T15:40:53,,Planning
BATCH00843,Stage Materials,2027-01-06T18:24:34,2027-01-06T22:26:08,2027-01-06T18:24:34,INJ1,Warehouse
BATCH00843,Start Solution Preparation,2027-01-06T23:19:48,2027-01-06T23:24:48,2027-01-06T23:19:48,INJ1,Production
BATCH00843,End Solution Preparation,2027-01-07T01:32:37,2027-01-07T01:37:37,2027-01-07T01:32:37,INJ1,Production
BATCH00843,Sterile Filtration,2027-01-07T02:07:37,2027-01-07T05:01:45,2027-01-07T02:07:37,INJ1,Production
BATCH00843,Start Filling,2027-01-07T05:51:30,2027-01-07T05:56:30,2027-01-07T05:51:30,INJ1,Production
BATCH00843,End Filling,2027-01-07T11:25:17,2027-01-07T11:30:17,2027-01-07T11:25:17,INJ1,Production
BATCH00843,Capping,2027-01-07T12:00:17,2027-01-07T13:31:24,2027-01-07T12:00:17,INJ1,Production
BATCH00843,Lyophilization,2027-01-07T14:31:24,2027-01-08T04:20:49,2027-01-07T14:31:24,INJ1,Production
BATCH00843,Visual Inspection,2027-01-08T06:20:49,2027-01-08T08:37:43,2027-01-08T06:20:49,INJ1,Production
BATCH00843,Start Packaging,2027-01-08T09:42:02,2027-01-08T09:47:02,2027-01-08T09:42:02,INJ1,Packaging
BATCH00843,End Packaging,2027-01-08T17:29:20,2027-01-08T17:34:20,2027-01-08T17:29:20,INJ1,Packaging
BATCH00843,QC FP Sampling,2027-01-08T20:07:16,2027-01-08T21:11:16,2027-01-08T20:07:16,,QC_Lab
BATCH00843,QC Result (OOS),2027-01-09T07:18:37,2027-01-09T08:27:35,2027-01-09T07:18:37,,QC_Lab
BATCH00843,Deviation Opened,2027-01-09T13:30:03,2027-01-09T14:30:03,2027-01-09T13:30:03,,QA
BATCH00843,Investigation,2027-01-09T14:30:03,2027-01-10T09:43:06,2027-01-09T14:30:03,,QA
BATCH00843,QC FP Sampling,2027-01-10T16:29:18,2027-01-10T18:06:49,2027-01-10T16:29:18,,QC_Lab
BATCH00843,QC Result (Conforming),2027-01-11T11:07:56,2027-01-11T13:51:04,2027-01-11T11:07:56,,QC_Lab
BATCH00843,Deviation Closed,2027-01-11T13:51:04,2027-01-11T15:51:04,2027-01-11T13:51:04,,QA
BATCH00843,QP Decision (Release),2027-01-12T01:08:16,2027-01-12T02:32:08,2027-01-12T01:08:16,,QA
BATCH00849,Plan Batch,2027-01-14T09:28:19,2027-01-14T09:47:03,2027-01-14T09:28:19,,Planning
BATCH00849,Release Batch,2027-01-14T16:41:09,2027-01-14T17:22:05,2027-01-14T16:41:09,,Planning
BATCH00849,Stage Materials,2027-01-14T19:11:26,2027-01-14T20:22:05,2027-01-14T19:11:26,HORM1,Warehouse
BATCH00849,Segregated Area Cleaning,2027-01-14T22:12:34,2027-01-15T01:32:26,2027-01-14T22:12:34,HORM1,Production
BATCH00849,Start Granulation,2027-01-15T02:32:26,2027-01-15T02:37:26,2027-01-15T02:32:26,HORM1,Production
BATCH00849,End Granulation,2027-01-15T07:41:52,2027-01-15T07:46:52,2027-01-15T07:41:52,HORM1,Production
BATCH00849,Start Compression,2027-01-15T09:42:09,2027-01-15T09:47:09,2027-01-15T09:42:09,HORM1,Production
BATCH00849,End Compression,2027-01-15T13:07:18,2027-01-15T13:12:18,2027-01-15T13:07:18,HORM1,Production
BATCH00849,Start Coating,2027-01-15T14:02:13,2027-01-15T14:07:13,2027-01-15T14:02:13,HORM1,Production
BATCH00849,End Coating,2027-01-15T16:27:22,2027-01-15T16:32:22,2027-01-15T16:27:22,HORM1,Production
BATCH00849,Start Packaging,2027-01-15T17:55:37,2027-01-15T18:00:37,2027-01-15T17:55:37,HORM1,Packaging
BATCH00849,End Packaging,2027-01-15T23:56:44,2027-01-16T00:01:44,2027-01-15T23:56:44,HORM1,Packaging
BATCH00849,Extended QA Review,2027-01-16T02:21:34,2027-01-16T23:39:20,2027-01-16T02:21:34,,QA
BATCH00849,QC FP Sampling,2027-01-17T02:24:54,2027-01-17T03:21:18,2027-01-17T02:24:54,,QC_Lab
BATCH00849,QC Result (OOS),2027-01-17T07:21:27,2027-01-17T08:56:25,2027-01-17T07:21:27,,QC_Lab
BATCH00849,Deviation Opened,2027-01-17T14:46:00,2027-01-17T15:46:00,2027-01-17T14:46:00,,QA
BATCH00849,Investigation,2027-01-17T15:46:00,2027-01-18T02:59:29,2027-01-17T15:46:00,,QA
BATCH00849,QC FP Sampling,2027-01-18T08:23:37,2027-01-18T09:31:23,2027-01-18T08:23:37,,QC_Lab
BATCH00849,QC Result (Conforming),2027-01-18T18:15:11,2027-01-18T18:55:40,2027-01-18T18:15:11,,QC_Lab
BATCH00849,Deviation Closed,2027-01-18T18:55:40,2027-01-18T20:55:40,2027-01-18T18:55:40,,QA
BATCH00849,QP Decision (Release),2027-01-19T16:13:15,2027-01-19T17:03:32,2027-01-19T16:13:15,,QA
BATCH00859,Plan Batch,2027-02-02T02:33:30,2027-02-02T03:50:33,2027-02-02T02:33:30,,Planning
BATCH00859,Release Batch,2027-02-02T11:45:39,2027-02-02T12:05:54,2027-02-02T11:45:39,,Planning
